Sold_Price,DOM,Garage_Capacity,Quadrant,School_District,Total_Bedrooms,Total_Bathrooms,Total_SQ,month_sold
299900,39,2,NW,Logan,4,3,1949,7
345000,39,2,NE,Logan,3,2,2706,3
360000,39,2,NE,Logan,5,3,3230,7
144000,40,1,SE,Logan,2,2,1296,7
187940,40,2,NW,Logan,3,3,1633,3
205900,40,0,NW,Logan,3,2,1323,11
209000,40,2,NW,Logan,5,2,2350,12
235000,40,2,NW,Logan,5,2,1805,10
259000,40,1,NE,Logan,4,2,2473,11
264000,40,2,SW,Logan,5,3,2633,6
300000,40,2,NE,Logan,4,3,1949,10
299900,40,3,NW,Logan,4,4,2705,12
313000,40,2,NE,Logan,5,3,3190,7
195000,41,2,NW,Logan,3,2,1387,12
204900,41,0,NW,Logan,3,2,1526,9
238000,41,2,SW,Logan,3,3,1710,12
272000,41,2,NE,Logan,3,3,2884,8
314000,41,2,SE,Logan,6,3,3090,8
30000,42,0,NW,Logan,2,2,900,1
199900,42,2,NW,Logan,3,3,1385,4
206000,42,1,NW,Logan,3,1,1122,5
205000,42,2,NE,Logan,3,2,1350,10
284900,42,2,NE,Logan,5,3,2944,12
305000,42,2,SW,Logan,4,3,2404,10
148000,43,1,SW,Logan,2,2,1190,1
184000,43,0,NW,Logan,2,1,930,7
204000,43,1,SW,Logan,3,1,1656,6
214000,43,2,NW,Logan,3,3,1388,8
225000,43,1,NE,Logan,4,2,2380,10
210000,43,2,NW,Logan,5,2,2996,3
255000,43,2,NW,Logan,3,2,1269,4
242500,43,2,SE,Logan,4,2,1882,6
248000,43,2,NW,Logan,3,3,1360,9
263000,43,2,NE,Logan,4,3,2486,10
265000,43,2,NE,Logan,4,2,2240,8
308000,43,3,SW,Logan,6,3,3472,5
213400,44,2,SW,Logan,3,3,2021,10
230000,44,0,SW,Logan,4,2,1817,9
230000,44,2,SW,Logan,3,2,1242,5
265000,44,2,SW,Logan,3,2,1234,9
286500,44,2,NW,Logan,3,3,2044,1
174000,45,2,NW,Logan,3,2,1360,7
216000,45,2,SW,Logan,3,3,1309,10
219900,45,2,SW,Logan,3,3,1325,10
217500,45,2,NE,Logan,2,2,1890,6
242000,45,2,SW,Logan,3,3,1784,12
295000,45,2,NE,Logan,3,3,3442,8
324900,45,2,SW,Cache,4,3,2204,3
200000,46,0,NE,Logan,3,2,1782,9
220000,46,2,NE,Logan,5,2,1992,12
235000,46,0,NE,Logan,3,2,1765,11
480000,46,6,SW,Cache,4,3,2954,9
773000,46,3,NE,Logan,5,4,6225,9
180000,47,2,NW,Logan,4,2,2008,11
204900,47,1,NW,Logan,3,2,1142,9
205000,47,0,SW,Logan,4,2,1579,11
207500,47,2,NE,Logan,4,1,2575,5
215000,47,2,NE,Logan,4,2,2714,9
225000,47,0,NE,Logan,2,1,1456,10
238000,47,2,NW,Logan,4,1,3656,12
242000,47,0,SW,Logan,3,2,1433,9
255500,47,0,SE,Logan,4,3,2955,11
272500,47,2,NW,Logan,3,2,1768,7
328500,47,2,SW,Logan,4,3,2554,4
355000,47,2,NW,Logan,2,3,3131,10
370000,47,2,SW,Logan,4,3,3690,6
535000,47,8,SE,Logan,4,3,4798,7
169000,48,1,SW,Logan,2,1,1040,12
184900,48,1,NE,Logan,4,2,1566,3
180000,48,0,SE,Logan,3,1,1210,11
158000,48,0,SE,Logan,3,1,1780,12
210250,48,0,SW,Logan,3,1,1092,6
272000,48,2,NW,Logan,3,3,1781,7
342500,48,2,NE,Logan,5,3,2758,7
149416,49,2,NW,Logan,2,2,1040,10
216900,49,2,SW,Logan,3,3,1309,9
222000,49,2,NW,Logan,3,3,1624,8
255000,49,2,NW,Logan,4,4,2620,9
272500,49,2,NW,Logan,3,3,2004,6
150000,50,1,SW,Logan,2,2,1190,5
173000,50,1,NW,Logan,3,2,1152,5
183000,50,1,SE,Logan,3,1,960,12
191500,50,2,NW,Logan,3,2,1360,7
217000,50,2,NW,Logan,3,2,1170,8
242000,50,2,NE,Cache,3,3,1525,8
239000,50,2,NE,Cache,3,3,1525,8
235500,50,2,SW,Cache,3,3,1409,10
265000,50,2,SE,Logan,6,3,2818,2
385000,50,2,NE,Logan,4,3,2816,9
391000,50,2,NE,Cache,6,4,3142,9
428000,50,3,NE,Logan,5,4,3787,10
161900,51,1,NW,Logan,2,2,1116,10
183440,51,2,NW,Logan,3,3,1633,1
222000,51,0,NE,Logan,5,2,2068,1
230750,51,2,NW,Logan,3,2,1356,10
238000,51,2,SW,Logan,5,4,1863,8
274900,51,2,NE,Logan,4,3,3550,11
275000,51,2,SW,Logan,3,3,2055,1
725000,51,3,SE,Logan,5,4,4998,11
122900,52,0,NE,Logan,2,1,816,8
274500,52,2,SW,Logan,4,3,2272,7
285000,52,1,SE,Logan,7,3,3800,8
365000,52,2,NE,Logan,5,4,3277,10
121000,53,0,NW,Logan,2,2,954,1
162000,53,0,NW,Logan,3,3,1398,7
179000,53,1,NW,Logan,4,2,1660,5
371000,53,2,NE,Logan,4,3,3490,6
350000,53,2,NE,Logan,5,4,3528,5
128000,54,0,SW,Logan,3,2,1152,5
135600,54,0,SW,Logan,3,2,1152,3
183000,54,1,NW,Logan,3,2,1562,10
177000,55,0,SE,Logan,2,1,985,9
210000,55,2,NW,Logan,3,3,1593,12
235000,55,2,NW,Logan,3,2,1616,8
256000,55,2,NW,Logan,5,2,2148,6
267000,55,2,SE,Logan,5,2,2692,12
275900,55,2,SW,Logan,4,2,1753,7
364900,55,2,NE,Logan,4,3,3535,7
175999,56,0,SE,Logan,2,1,1337,7
192500,56,0,SW,Logan,4,2,1733,2
195000,56,2,SW,Logan,3,2,1632,3
209000,56,1,SW,Logan,3,1,1318,5
234000,56,2,NW,Logan,4,4,2555,12
230000,56,2,NW,Logan,3,3,1562,5
303000,56,2,SE,Logan,4,3,2500,3
48500,57,0,NW,Logan,4,2,1485,5
178261,57,2,NW,Logan,3,3,1583,1
204900,57,1,NW,Logan,3,2,1142,8
210000,57,0,NW,Logan,3,2,1526,9
235000,57,2,NW,Logan,2,2,1409,6
239900,57,2,NE,Logan,3,3,1850,6
247000,57,2,NW,Logan,3,3,1545,3
319000,57,2,NE,Logan,5,4,3642,6
287500,57,2,NE,Logan,6,3,3476,11
366000,57,2,NE,Logan,5,3,3690,5
236900,58,2,NW,Logan,3,3,1690,1
256500,58,2,NE,Logan,5,3,2976,12
315000,58,2,NE,Logan,4,2,2914,11
354000,58,2,NE,Logan,4,4,3670,2
399000,58,3,NE,Logan,6,3,4104,5
460000,58,0,SW,Logan,6,3,3123,11
210500,59,2,NW,Logan,3,3,1371,5
235000,59,2,NE,Cache,3,3,1525,9
244000,59,2,NE,Cache,3,3,1525,9
268000,59,2,NE,Logan,4,3,2849,12
309000,59,0,NW,Logan,4,2,2599,12
430000,59,2,SW,Logan,4,3,5037,8
465000,59,4,SW,Logan,5,3,4302,9
399000,60,2,SW,Logan,4,3,2554,10
425000,60,2,NE,Logan,6,4,4314,8
204500,61,0,SW,Logan,4,2,2108,2
220000,61,2,SW,Logan,4,3,1680,3
231000,61,0,SW,Logan,4,2,1904,6
608000,61,4,NE,Logan,6,6,7053,5
130000,62,0,NE,Logan,2,1,872,2
205925,62,0,NW,Logan,3,2,1526,10
200000,62,0,NE,Logan,4,2,1764,8
209900,62,2,NW,Logan,3,3,1464,8
215000,62,0,NW,Logan,5,2,2094,10
207500,62,2,NW,Logan,4,1,2460,9
234900,62,2,SW,Logan,3,2,1848,11
240000,62,2,SW,Logan,3,3,1766,7
253500,62,2,SW,Logan,3,2,1474,9
270000,62,1,NE,Logan,3,2,2816,11
274500,62,2,NE,Logan,3,2,2860,4
620000,62,3,NE,Logan,6,5,5904,7
118000,63,0,NE,Logan,2,1,816,3
235000,63,2,NE,Cache,3,3,1525,10
238000,63,0,SE,Logan,4,3,1852,12
249900,63,2,SW,Logan,4,3,2093,2
259000,63,1,NE,Logan,5,3,2350,5
267000,63,2,NE,Logan,4,3,2689,10
323000,63,2,SW,Cache,4,3,2449,5
199900,64,1,SE,Cache,4,2,2100,3
274000,64,2,NE,Logan,6,3,2300,3
322900,64,2,NE,Logan,5,3,2552,5
289900,65,2,SE,Logan,5,3,2896,6
372000,65,0,NE,Logan,5,3,3572,2
128000,66,0,SW,Logan,3,2,1152,7
216000,66,2,SW,Cache,3,3,1405,6
224000,66,2,NW,Logan,5,4,2539,10
235000,66,2,NE,Cache,3,3,1480,6
225000,66,2,SW,Logan,5,3,2328,1
294900,66,2,NW,Logan,5,3,2716,11
310000,66,2,SW,Logan,5,3,2491,9
359900,66,2,NE,Logan,5,4,3875,5
310000,67,2,NE,Logan,4,4,2781,6
161000,68,1,NE,Logan,3,1,1547,10
231400,68,1,NW,Logan,3,1,1257,8
224900,68,2,SW,Logan,3,2,1224,5
249900,68,2,SW,Logan,3,2,1258,2
300300,68,2,NE,Logan,4,3,3782,11
380000,68,2,SE,Logan,4,3,3472,12
725500,68,5,SE,Logan,7,4,7003,8
145546,69,0,NW,Logan,3,2,1040,2
137500,69,1,NE,Logan,2,2,1296,10
202400,69,0,SW,Logan,3,2,1400,2
226500,69,0,NW,Logan,4,2,2139,5
258000,69,2,NW,Logan,2,2,1480,6
572000,69,3,SE,Logan,4,5,5662,1
169900,70,2,NW,Logan,3,3,1559,3
193000,70,2,NW,Logan,3,3,1703,11
282000,70,2,NW,Logan,3,2,1630,8
350000,70,2,NE,Logan,5,3,3320,5
675000,70,3,SE,Logan,7,5,6786,6
252000,71,2,NW,Logan,4,4,2630,5
270000,71,2,NW,Logan,3,2,1944,9
275000,71,2,SW,Cache,5,3,2514,8
145000,72,0,NW,Logan,3,2,1042,3
190000,72,0,SW,Logan,4,1,1326,2
217000,72,2,NW,Logan,3,3,1578,8
239900,72,2,SW,Cache,3,3,1646,6
263400,72,2,SW,Logan,3,2,2204,2
115000,73,0,NW,Logan,1,1,696,11
189900,73,2,SW,Logan,3,3,1309,4
250000,73,1,NW,Logan,4,1,1796,11
259000,73,3,NE,Logan,3,2,2314,8
281500,73,2,NW,Logan,3,2,1555,4
214900,74,2,SW,Logan,3,2,1553,2
237500,74,2,SW,Logan,3,2,1900,5
267400,74,2,NE,Logan,5,3,2890,6
150000,75,0,NE,Logan,2,1,816,8
258000,75,2,NW,Logan,3,3,1324,7
263500,75,2,SW,Cache,5,3,2498,10
200000,76,1,SE,Logan,3,1,1689,10
179900,77,0,SE,Logan,2,1,926,11
254000,77,2,SW,Logan,3,3,1740,3
270000,77,3,NE,Logan,3,3,2852,3
199000,78,0,NW,Logan,4,2,1736,6
375000,78,2,NE,Logan,5,3,3180,8
212000,79,2,NE,Logan,3,2,2925,10
231300,79,2,NE,Logan,4,2,2136,2
265000,79,1,NE,Logan,4,2,2270,12
286500,79,2,NE,Logan,4,2,2536,1
390000,79,2,SE,Logan,4,3,3358,10
199500,80,2,SW,Logan,3,2,1631,12
290000,80,2,NE,Logan,5,3,2584,12
294900,80,2,NE,Logan,4,3,2728,8
212000,81,0,NW,Logan,4,2,1807,7
178900,82,1,NE,Logan,2,1,1246,11
220000,82,1,NE,Logan,3,1,2335,11
239900,82,2,SW,Logan,2,2,1235,1
242000,83,0,SW,Logan,4,2,1326,10
235000,83,2,SW,Logan,4,3,2058,1
247000,83,2,NW,Logan,4,3,1863,11
263000,83,0,NE,Logan,5,3,2508,3
209900,84,1,NW,Logan,2,2,1165,8
212000,84,2,NW,Logan,3,3,1354,8
217000,84,1,NE,Logan,4,2,1924,11
230000,84,2,SW,Logan,4,2,1848,9
224000,84,2,NW,Logan,4,2,2139,1
236000,84,0,NE,Logan,4,2,2932,12
210000,84,2,NW,Logan,4,3,3372,11
300000,84,2,NE,Logan,5,3,3236,9
340000,84,3,NW,Logan,4,3,2547,6
235000,85,0,NE,Logan,4,1,2225,6
330000,85,2,SW,Cache,4,3,2415,9
222500,86,1,NE,Logan,4,2,1660,5
318000,86,2,SE,Logan,6,3,3680,7
320000,86,2,NE,Logan,5,3,3652,8
32000,87,0,SW,Logan,3,2,1080,8
42000,87,0,NW,Logan,3,2,1960,8
200000,87,0,NW,Logan,5,3,2106,2
274900,87,2,NE,Logan,6,3,2746,1
255000,87,2,SW,Logan,4,2,2606,1
405000,87,2,NE,Logan,6,4,4020,12
175000,88,0,NE,Logan,3,2,2292,2
128000,89,0,NW,Logan,2,1,904,10
158000,89,0,SE,Logan,3,2,1144,1
235000,89,2,NE,Cache,3,3,1525,7
233000,89,2,SE,Logan,5,3,2576,12
35000,90,0,SW,Logan,3,2,1300,10
231900,90,2,NE,Logan,5,3,2656,4
256000,91,1,SW,Logan,6,2,2746,6
266500,91,2,SW,Logan,3,3,1740,4
200000,92,2,NW,Logan,3,3,1600,2
237900,92,2,SW,Logan,3,3,1636,1
293300,92,2,NE,Logan,3,2,2396,2
137000,93,1,SW,Logan,2,1,1055,3
204900,93,1,NW,Logan,3,2,1142,10
220000,94,1,NW,Logan,5,2,2134,4
286000,94,2,NE,Logan,2,2,1804,10
310000,94,2,SW,Cache,4,3,2449,4
305000,94,2,NE,Logan,4,2,2700,6
366000,94,2,NE,Logan,5,3,4023,12
385000,94,2,NE,Logan,5,3,3260,12
177365,95,2,NW,Logan,3,3,1616,1
249500,95,2,SW,Logan,3,3,1905,6
246000,95,2,SW,Logan,5,3,2104,11
270000,95,0,SE,Logan,6,3,3378,7
41500,97,0,NW,Logan,2,1,896,6
288000,97,2,NE,Logan,4,3,2832,12
241750,97,2,NE,Logan,5,3,4023,8
370000,99,3,NE,Logan,6,4,3252,11
239500,100,2,SW,Logan,3,3,1617,3
246300,100,2,SW,Logan,3,3,1750,12
269900,100,2,NW,Logan,3,2,1224,10
225500,101,1,SW,Logan,3,2,1865,3
254000,101,0,NE,Logan,3,2,1410,8
201500,102,1,NW,Logan,4,2,1600,3
221800,102,2,SW,Logan,3,3,1625,12
300000,102,2,NE,Logan,3,2,2282,3
255900,104,2,SW,Logan,4,3,1815,12
283601,105,2,SW,Logan,6,3,2725,2
340000,105,2,NE,Logan,5,3,2832,7
430900,105,2,NE,Logan,4,4,3530,11
229900,106,2,NW,Logan,4,2,1342,3
204900,107,1,NE,Logan,3,1,1073,10
580865,107,3,NE,Logan,6,3,5159,4
158180,109,1,SW,Logan,3,2,2298,12
18500,112,0,SW,Logan,3,2,1036,2
207500,112,2,SE,Logan,4,2,1802,2
327500,112,2,NE,Logan,5,4,3238,8
326500,112,2,NE,Logan,5,3,3190,5
567700,112,3,SE,Logan,6,4,5218,3
182500,113,1,NW,Logan,3,1,1968,10
215000,114,1,NE,Logan,4,2,1936,11
240000,114,2,NE,Logan,6,3,2722,10
282000,114,2,NW,Logan,4,3,2842,4
200000,115,2,NE,Logan,2,2,1467,1
265000,115,2,SW,Logan,6,3,2478,2
160000,116,1,NE,Logan,2,1,745,5
220000,117,1,NE,Logan,5,2,1888,2
310000,118,3,NE,Logan,5,3,3461,7
399900,118,3,NE,Logan,5,4,4323,2
185000,119,2,NW,Logan,2,2,1285,3
245000,119,1,SE,Logan,4,2,2240,8
264000,119,2,NE,Logan,4,4,2860,6
340500,120,2,NE,Logan,3,3,3383,7
430000,120,2,NE,Logan,5,2,3154,7
163000,121,0,SW,Logan,1,1,551,5
307000,121,2,NE,Logan,5,3,3008,8
309000,123,6,NE,Logan,6,4,4810,10
33000,125,0,NW,Logan,3,2,1000,6
284000,126,2,NE,Logan,6,3,3414,2
242500,128,1,NE,Logan,5,2,2492,12
279000,129,2,SE,Logan,3,2,2099,1
221885,130,0,NE,Logan,4,2,2048,12
315000,130,2,SW,Logan,5,4,2902,12
375000,130,2,NE,Logan,4,3,2898,1
50000,131,0,SW,Logan,3,2,1056,10
199500,133,2,NW,Logan,3,3,2331,7
305196,133,2,NE,Logan,5,3,3072,2
332000,133,2,NE,Logan,4,3,3585,1
20000,134,0,NW,Logan,2,1,1120,1
191900,134,0,SW,Logan,4,1,1914,12
275000,137,2,SW,Logan,2,2,1278,9
22000,139,0,SW,Logan,2,2,854,8
215000,139,1,NW,Logan,4,2,1997,1
225000,140,2,NW,Logan,3,2,1570,5
285000,142,2,SE,Logan,5,3,2662,3
322000,143,1,NE,Logan,5,2,2633,12
293500,144,2,NE,Logan,7,3,3122,4
303000,145,2,NE,Logan,5,3,3078,12
205000,147,2,SW,Logan,3,2,1985,7
292900,149,2,SW,Logan,4,3,2559,2
202500,151,0,SW,Logan,2,1,1271,3
289900,151,2,NW,Logan,3,2,1784,8
48000,153,0,NW,Logan,3,2,1976,2
269900,154,2,NW,Logan,4,3,1706,2
549000,157,2,SE,Logan,7,4,4922,10
265000,161,2,SW,Logan,5,3,2600,1
290000,166,2,NE,Logan,6,3,2345,12
315000,166,2,SE,Logan,5,4,3223,10
233900,170,2,SW,Logan,2,2,1270,4
275000,174,2,NE,Logan,4,3,2950,3
235000,179,2,NE,Logan,5,2,2536,3
262000,181,2,SW,Logan,4,3,1815,3
208000,184,2,NE,Logan,2,2,2540,2
269900,188,2,SW,Logan,4,3,2185,4
223000,212,2,NE,Logan,4,3,2728,3
258500,229,2,NE,Logan,5,3,2162,2
283000,234,2,NE,Logan,5,4,3030,2
287000,244,2,NE,Logan,4,4,2914,3
486000,256,3,NE,Logan,6,5,5958,8
274900,279,2,NW,Logan,3,3,2003,9
52000,320,0,NW,Logan,3,2,1155,5
28000,322,0,NW,Logan,2,2,868,5
235000,376,2,NE,Logan,4,3,2536,5
850000,386,3,NE,Logan,5,7,9797,5
375000,2,6,SE,Cache,5,4,4268,4
260000,3,2,NW,Cache,5,2,2160,6
451000,3,6,NW,Cache,6,3,3599,7
279000,4,0,SE,Cache,4,2,2083,6
765000,4,2,SW,Cache,4,3,3193,10
340000,5,1,SW,Cache,4,2,2210,10
306000,6,5,NW,Cache,3,2,2960,10
340000,7,2,SW,Cache,6,3,3084,9
592000,15,3,NW,Cache,6,4,5022,9
267000,16,2,NE,Cache,4,3,2408,6
559000,16,4,SW,Cache,5,4,5286,7
371000,20,2,NW,Cache,4,3,2549,6
872000,28,3,SW,Cache,4,5,5150,5
459900,36,3,NW,Cache,3,3,4003,11
469000,38,2,SW,Cache,4,4,3900,9
230000,39,0,NW,Cache,4,1,1331,1
449500,39,3,NE,Cache,6,5,5143,11
613270,39,4,SW,Cache,5,4,5286,9
438900,42,3,NE,Cache,7,4,4374,6
328500,44,2,NW,Cache,5,3,3294,4
337000,45,2,SE,Cache,6,3,2887,7
625000,50,5,SW,Cache,4,4,5083,2
263900,53,2,SE,Cache,5,3,2626,2
515000,59,2,SW,Cache,4,3,3193,7
445000,63,2,NW,Cache,4,4,4070,8
319000,65,2,SE,Cache,4,3,2864,12
274400,72,1,NW,Cache,4,2,1924,6
359500,74,2,NW,Cache,3,2,3300,5
465000,74,5,NW,Cache,7,3,3595,12
299900,81,2,SW,Cache,5,3,2323,2
367500,84,2,SE,Cache,5,3,3435,3
405000,89,2,NE,Cache,7,4,3480,10
779900,110,3,SW,Cache,5,4,5100,6
290000,112,2,SW,Cache,4,3,3272,6
366500,118,2,NE,Cache,5,4,3032,12
450000,140,3,NE,Cache,4,3,3568,12
500000,155,2,SW,Cache,5,3,3449,9
300000,177,2,NW,Cache,4,3,3381,4
428000,334,3,NE,Cache,8,4,4378,5
700000,337,3,NW,Cache,5,3,5486,6
917500,461,3,SW,Cache,5,4,5476,6
232000,2,1,NE,Cache,3,1,1196,1
240000,3,2,NE,Cache,4,2,1898,3
336000,3,2,NE,Cache,4,3,3191,9
427000,3,2,NE,Cache,6,3,3082,10
309900,4,2,SW,Cache,5,3,2930,6
326000,4,2,NE,Cache,6,3,2585,11
389900,4,3,SW,Cache,5,4,3582,2
699000,4,3,NE,Cache,6,4,5634,9
397000,5,4,SE,Cache,5,3,3450,8
793800,5,3,NE,Cache,6,4,5536,10
178000,6,2,NE,Cache,5,4,2700,7
419900,6,2,NE,Cache,6,3,3732,10
310000,7,2,SE,Cache,4,3,3000,8
207000,8,2,NW,Cache,4,2,2175,5
237300,8,2,NW,Cache,4,3,2288,10
299900,8,2,NE,Cache,5,3,2872,6
337000,9,3,NE,Cache,3,2,3462,5
378000,9,2,NE,Cache,6,3,3243,6
485000,9,2,SE,Cache,3,4,3464,8
255000,10,2,NE,Cache,5,3,2382,3
435500,10,3,NE,Cache,5,3,3960,10
236000,15,2,NE,Cache,5,2,2052,5
307000,15,2,NE,Cache,5,4,3380,3
294000,18,2,SE,Cache,6,3,2472,6
282000,20,2,SW,Cache,4,2,2490,11
355000,20,3,NE,Cache,3,2,3444,5
305000,23,2,NW,Cache,5,2,2958,10
325000,23,2,NE,Cache,5,3,3108,5
398000,25,2,SE,Cache,4,3,3623,11
300000,27,2,NW,Cache,4,4,3351,3
329900,27,2,NW,Cache,6,3,2760,8
345000,27,2,NE,Cache,6,3,2585,9
384000,27,2,SE,Cache,6,3,3493,4
270000,28,2,NE,Cache,5,2,2086,9
195000,29,2,SE,Cache,3,1,2022,8
389000,30,3,SE,Cache,4,4,2379,9
319500,33,2,SW,Cache,4,4,3502,6
378500,33,2,NE,Cache,5,3,3633,5
320000,35,2,NE,Cache,7,3,2760,6
396000,35,3,NE,Cache,3,2,3492,6
412000,35,4,NE,Cache,5,4,3931,3
255000,37,2,SW,Cache,4,2,2206,10
292000,39,2,NE,Cache,5,3,2956,12
367000,45,2,NE,Cache,6,3,3650,2
399900,47,3,NE,Cache,6,4,3444,11
318500,49,2,NE,Cache,6,3,2636,7
234000,50,0,NE,Cache,4,2,1818,11
279900,53,2,SE,Cache,4,3,3362,1
210000,57,2,SW,Cache,4,2,2184,5
445000,60,2,SE,Cache,5,4,4364,1
348000,62,2,SE,Cache,6,3,2976,5
411000,71,4,NE,Cache,6,3,3964,8
377450,72,2,NW,Cache,5,4,3386,8
420000,86,3,NE,Cache,6,3,3508,10
286500,91,2,NE,Cache,4,3,3191,8
413400,97,2,NE,Cache,7,4,4490,6
295000,99,3,NE,Cache,4,3,2337,12
258500,110,3,SE,Cache,4,2,2122,9
380500,110,2,NE,Cache,5,3,3147,6
252000,125,3,NW,Cache,5,2,2050,5
345000,125,2,NE,Cache,4,3,2738,1
415000,132,2,NE,Cache,5,3,4346,9
330000,148,2,SE,Cache,5,3,2810,1
390573,246,3,NE,Cache,4,3,3601,3
224500,5,2,SW,Cache,3,2,1840,8
265000,5,0,SE,Cache,4,2,1832,3
221000,8,2,NW,Cache,3,2,2350,11
300000,8,2,SW,Cache,4,2,2148,9
540450,13,2,SE,Cache,5,3,5310,3
319900,17,2,NE,Cache,5,4,3607,3
204000,33,1,NE,Cache,3,1,1732,10
260000,34,2,NW,Cache,3,2,2096,12
459000,39,2,NW,Cache,5,4,3950,5
249900,40,2,NW,Cache,3,2,2096,6
261000,45,2,NW,Cache,6,3,2716,6
194900,46,0,SW,Cache,3,1,1174,10
198500,84,0,SW,Cache,3,1,2324,3
265000,180,6,SW,Cache,4,2,2496,5
155394,1,1,SW,Cache,2,3,1420,1
190500,1,1,SW,Cache,2,3,1424,4
248000,1,2,SW,Cache,4,2,1848,5
241500,1,3,SW,Cache,3,2,2500,6
245000,1,2,SW,Cache,4,2,1618,7
259000,1,1,SE,Cache,4,3,2285,7
262600,1,2,SW,Cache,4,2,1817,4
270000,1,2,SW,Cache,3,2,1922,6
275000,1,2,SW,Cache,4,2,1659,10
290000,1,2,SW,Cache,4,2,1651,8
290000,1,2,SW,Cache,4,2,1560,11
291900,1,2,SW,Cache,3,3,1976,6
319900,1,2,SW,Cache,4,3,2285,8
325000,1,3,SW,Cache,5,3,3364,7
329000,1,2,SW,Cache,6,3,2670,7
239900,2,2,SW,Cache,4,2,1498,8
249900,2,2,SW,Cache,4,2,1712,8
274900,2,2,SW,Cache,4,3,1898,8
292000,2,2,SW,Cache,4,3,1620,7
305000,2,2,SW,Cache,4,2,1800,10
305500,2,2,SW,Cache,3,3,2069,6
307900,2,2,SW,Cache,4,2,1579,10
330000,2,2,SW,Cache,4,3,2065,8
354900,2,2,SW,Cache,4,3,2106,6
362000,2,2,SW,Cache,4,3,2555,11
425000,2,2,SW,Cache,5,4,3766,9
602500,2,3,SW,Cache,6,3,4652,10
200000,3,2,SW,Cache,3,3,1683,3
202500,3,1,SW,Cache,2,3,1406,4
221347,3,2,SW,Cache,5,4,2158,7
234500,3,2,SW,Cache,3,3,1528,7
235500,3,2,SW,Cache,3,3,1429,6
239800,3,2,SW,Cache,4,2,1952,10
244500,3,2,SW,Cache,4,2,1659,4
246900,3,2,SW,Cache,4,2,1616,9
254900,3,2,SW,Cache,4,3,1916,9
275000,3,2,SW,Cache,4,2,1922,3
275000,3,2,SW,Cache,4,3,1963,5
279900,3,2,SW,Cache,5,2,2100,5
274900,3,2,SW,Cache,4,2,1560,6
288000,3,2,SW,Cache,5,3,2705,4
318500,3,2,SW,Cache,4,4,2240,7
335600,3,2,SW,Cache,6,3,3681,2
415000,3,3,SW,Logan,3,2,3590,9
176000,4,2,SW,Cache,3,1,1105,5
190000,4,2,SW,Cache,3,3,1656,2
200000,4,1,SW,Cache,2,3,1217,7
200000,4,2,SW,Cache,3,3,1530,3
195000,4,2,SW,Cache,3,3,1530,2
220000,4,2,SW,Cache,3,3,1528,10
237500,4,2,SW,Cache,4,2,1951,6
240000,4,2,SW,Cache,4,2,1618,3
249900,4,2,SW,Cache,3,2,1400,4
254000,4,2,SW,Cache,4,2,1508,5
260000,4,2,SW,Cache,4,2,1690,1
264900,4,2,SW,Cache,5,3,2226,5
270000,4,2,SW,Cache,4,2,1666,6
265750,4,2,SW,Cache,4,2,1898,4
279500,4,2,SW,Cache,3,2,2608,12
295000,4,2,SW,Cache,5,3,2638,4
368000,4,2,SW,Cache,5,3,2118,9
365000,4,3,SW,Cache,5,3,3288,4
425500,4,3,SW,Cache,5,3,3218,6
519900,4,3,SW,Cache,6,3,3801,7
215000,5,2,SW,Cache,3,3,1374,8
235000,5,2,SW,Cache,4,2,1478,4
269900,5,2,SW,Cache,4,3,1841,2
275000,5,2,SW,Cache,3,2,2646,8
270000,5,2,SW,Cache,4,3,1786,4
307000,5,2,SW,Cache,4,1,2288,7
299900,5,2,SW,Cache,5,3,2603,12
310000,5,2,SW,Cache,4,2,2021,10
311000,5,2,SW,Cache,5,3,2732,8
323000,5,2,SW,Cache,4,2,2702,4
335500,5,3,SW,Cache,4,3,2654,7
336400,5,3,SE,Cache,4,3,1981,8
444000,5,3,SE,Cache,3,3,3635,8
183500,6,2,SW,Cache,3,3,1530,11
194000,6,2,SW,Cache,3,3,1374,3
255500,6,2,SW,Cache,4,2,1980,5
265000,6,2,SW,Cache,6,2,1991,6
278000,6,2,SW,Cache,4,2,1660,7
270000,6,2,SW,Cache,4,3,1941,8
277000,6,2,SW,Cache,5,3,2222,3
276900,6,2,SW,Cache,3,3,1880,9
293199,6,3,SW,Cache,4,3,2440,3
309000,6,2,SW,Cache,4,3,1958,10
300000,6,3,SW,Cache,3,3,2020,11
306000,6,2,SW,Cache,4,2,1688,11
315000,6,2,SW,Cache,3,3,2290,8
307000,6,2,SW,Cache,4,2,1996,9
329900,6,2,SW,Cache,4,2,3071,12
375000,6,6,SW,Cache,3,3,2475,10
188229,7,2,SW,Cache,3,3,1530,2
205000,7,2,SW,Cache,3,3,1560,12
209000,7,1,SW,Cache,2,3,1421,10
236000,7,2,SW,Cache,4,2,1809,6
239500,7,2,SW,Cache,3,2,1947,3
252700,7,2,SW,Cache,4,2,1659,12
265000,7,2,SW,Cache,4,2,1848,9
252950,7,2,SW,Cache,3,3,2100,4
270000,7,2,SW,Cache,3,3,2762,6
270000,7,2,SW,Cache,4,3,2014,4
296500,7,2,SW,Cache,4,3,2573,5
299999,7,2,SW,Cache,4,3,3282,6
323000,7,2,SW,Cache,5,3,2710,11
325500,7,2,SW,Cache,4,3,2500,2
